"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","cleantext","date","popular"
"4296","MT @stephaniecarvin: ISA Day 1: @CUP_PoliSci confirms it is not interested in a book of Mom's tweets. Heterodoxy triumphant AGAIN #isa2015",FALSE,1,NA,2015-02-19 13:41:10,FALSE,NA,"568404930794536960",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","CUP_PoliSci",0,FALSE,FALSE,NA,NA,"MT   ISA Day    confirms it is not interested in a book of Mom s tweets  Heterodoxy triumphant AGAIN  isa",2015-02-19 07:41:10,1
"4297","A taxist asked after #MardiGras: so the party is over? My answer: the way we party Mardi Gras is just a lame warm-up act. #ISA2015",FALSE,0,NA,2015-02-19 13:39:23,FALSE,NA,"568404480078643201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeivoTeivainen",0,FALSE,FALSE,NA,NA,"A taxist asked after  MardiGras  so the party is over  My answer  the way we party Mardi Gras is just a lame warm up act   ISA",2015-02-19 07:39:23,0
"4298","RT @CUP_PoliSci: Until end of Feb 2015, @World_Pol #FirstView papers are free to access: http://t.co/RWE6thRH9L #ISA2015",FALSE,0,NA,2015-02-19 13:38:49,FALSE,NA,"568404339057922048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PSANational",4,TRUE,FALSE,NA,NA,"   Until end of Feb     FirstView papers are free to access  ",2015-02-19 07:38:49,4
"4299","RT @DRMcCarthy1: @TeivoTeivainen Looks at the ideological legitimation strategies of corporate social responsibility and production of legi…",FALSE,0,NA,2015-02-19 13:38:39,FALSE,NA,"568404298196889600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zegota42",2,TRUE,FALSE,NA,NA,"    Looks at the ideological legitimation strategies of corporate social responsibility and production of legi",2015-02-19 07:38:39,2
"4300","RT @profsheehan: #Sheehan presenting at #ISA2015. Details @ http://t.co/NfJoCNyZqS @ISAnet @Iran_Policy #RegimeChange #Iran #terrorism http…",FALSE,0,NA,2015-02-19 13:37:22,FALSE,NA,"568403974593777664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","raminhojaty",81,TRUE,FALSE,NA,NA,"    Sheehan presenting at  ISA  Details   ",2015-02-19 07:37:22,81
"4301","RT @DRMcCarthy1: @TeivoTeivainen Friedman corporate actors made into political actors via #CSR policies. Moves beyond the legitimacy of the…",FALSE,0,NA,2015-02-19 13:37:03,FALSE,NA,"568403893161316354",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeivoTeivainen",1,TRUE,FALSE,NA,NA,"    Friedman corporate actors made into political actors via  CSR policies  Moves beyond the legitimacy of the",2015-02-19 07:37:03,1
"4302","RT @DRMcCarthy1: @TeivoTeivainen Milton Friedman best captured the political theory of #CSR #ISA2015",FALSE,0,NA,2015-02-19 13:36:57,FALSE,NA,"568403868452679680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeivoTeivainen",1,TRUE,FALSE,NA,NA,"    Milton Friedman best captured the political theory of  CSR  ISA",2015-02-19 07:36:57,1
"4303","RT @DRMcCarthy1: @TeivoTeivainen Looks at the ideological legitimation strategies of corporate social responsibility and production of legi…",FALSE,0,NA,2015-02-19 13:36:53,FALSE,NA,"568403852413702144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeivoTeivainen",2,TRUE,FALSE,NA,NA,"    Looks at the ideological legitimation strategies of corporate social responsibility and production of legi",2015-02-19 07:36:53,2
"4304","RT @ATRWibben: There's a new @Ifjpglobal website http://t.co/JKzsFer70C that was just launched at the #ISA2015 @ftgs_isa @lgbtqa_isa &amp; WCIS…",FALSE,0,NA,2015-02-19 13:36:23,FALSE,NA,"568403727209631744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrCEschle",12,TRUE,FALSE,NA,NA,"   There s a new  website ",2015-02-19 07:36:23,12
"4305","At the #ISA2015 meet in #NewOrleans. Now preparing to intervene on post-Soviet feminist film, #HardCorn, by #RuthReitan.",FALSE,0,NA,2015-02-19 13:34:27,FALSE,NA,"568403238661156864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TeivoTeivainen",0,FALSE,FALSE,NA,NA,"At the  ISA meet in  NewOrleans  Now preparing to intervene on post Soviet feminist film   HardCorn  by  RuthReitan ",2015-02-19 07:34:27,0
"4306","Greetings from #ISA2015! Stop by the Norton booth to check    out our new titles.",FALSE,0,NA,2015-02-19 13:34:20,FALSE,NA,"568403211687763968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NortonPoliSci",1,FALSE,FALSE,"-90.06702153","29.94622239","Greetings from  ISA  Stop by the Norton booth to check    out our new titles ",2015-02-19 07:34:20,1
"4307","RT @CUP_PoliSci: Until end of Feb 2015, @World_Pol #FirstView papers are free to access: http://t.co/RWE6thRH9L #ISA2015",FALSE,0,NA,2015-02-19 13:34:04,FALSE,NA,"568403141819019264",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","StephanieCarvin",4,TRUE,FALSE,NA,NA,"   Until end of Feb     FirstView papers are free to access  ",2015-02-19 07:34:04,4
"4308","RT @richmondbridge: Also good to see @lgbtqa_isa honour @YouthBreakOUT - fighting criminalisation of LGBTQ youth in New Orleans http://t.co…",FALSE,0,NA,2015-02-19 13:33:25,FALSE,NA,"568402980636127232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amandachisholm5",1,TRUE,FALSE,NA,NA,"   Also good to see  honour    fighting criminalisation of LGBTQ youth in New Orleans ",2015-02-19 07:33:25,1
"4309","And you can still send one-off donations to @YouthBreakOUT or become a monthly sustainer http://t.co/wtx98sh0hN #isa2015",FALSE,1,NA,2015-02-19 13:33:05,FALSE,NA,"568402895760195584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","richmondbridge",0,FALSE,FALSE,NA,NA,"And you can still send one off donations to  or become a monthly sustainer ",2015-02-19 07:33:05,1
"4310","RT @profsheehan: #Sheehan presenting at #ISA2015. Details @ http://t.co/NfJoCNyZqS @ISAnet @Iran_Policy #RegimeChange #Iran #terrorism http…",FALSE,0,NA,2015-02-19 13:30:55,FALSE,NA,"568402350957686785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zohrehtabrizy",81,TRUE,FALSE,NA,NA,"    Sheehan presenting at  ISA  Details   ",2015-02-19 07:30:55,81
"4311","RT @Rout_PoliticsIR: Resilience Editor @DavidCh27992090 is at the Sovereignty And Self-Determination In Contemporary IR roundtable at 10.30…",FALSE,0,NA,2015-02-19 13:30:26,FALSE,NA,"568402230069624832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DavidCh27992090",3,TRUE,FALSE,NA,NA,"   Resilience Editor  at the Sovereignty And Self Determination In Contemporary IR roundtable at  ",2015-02-19 07:30:26,3
"4312","RT @findyr: Findyr CEO @anthonyjvinci presenting paper: ""New Technologies and Fieldwork in a Global International Relations."" #ISA2015 #fie…",FALSE,0,NA,2015-02-19 13:30:22,FALSE,NA,"568402211241209856",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","anthonyjvinci",2,TRUE,FALSE,NA,NA,"   Findyr CEO  presenting paper   New Technologies and Fieldwork in a Global International Relations    ISA  fie",2015-02-19 07:30:22,2
"4313","Also good to see @lgbtqa_isa honour @YouthBreakOUT - fighting criminalisation of LGBTQ youth in New Orleans http://t.co/trQCRztguD #ISA2015",FALSE,2,NA,2015-02-19 13:29:46,FALSE,NA,"568402062779797504",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","richmondbridge",1,FALSE,FALSE,NA,NA,"Also good to see  honour    fighting criminalisation of LGBTQ youth in New Orleans ",2015-02-19 07:29:46,3
"4314","RT @SAGECQPolitics: Join us for the Duckies Blogging Awards tonight, 7.30pm, Quaterdeck A&amp;B Ballroom, Hilton @DuckofMinerva #ISA2015",FALSE,0,NA,2015-02-19 13:27:07,FALSE,NA,"568401392542425089",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Prof_Henshaw",5,TRUE,FALSE,NA,NA,"   Join us for the Duckies Blogging Awards tonight   pm  Quaterdeck AB Ballroom  Hilton   ISA",2015-02-19 07:27:07,5
"4315","busbyj2: RT SAGECQPolitics: Join us for the Duckies Blogging Awards tonight, 7.30pm, Quaterdeck A&amp;B Ballroom, Hilton DuckofMinerva #ISA2015",FALSE,0,NA,2015-02-19 13:26:14,FALSE,NA,"568401173516034048",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","SmashFlare",0,FALSE,FALSE,NA,NA,"busbyj   SAGECQPolitics  Join us for the Duckies Blogging Awards tonight   pm  Quaterdeck AB Ballroom  Hilton DuckofMinerva  ISA",2015-02-19 07:26:14,0
"4316","RT @SAGECQPolitics: Join us for the Duckies Blogging Awards tonight, 7.30pm, Quaterdeck A&amp;B Ballroom, Hilton @DuckofMinerva #ISA2015",FALSE,0,NA,2015-02-19 13:25:18,FALSE,NA,"568400937233952768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","busbyj2",5,TRUE,FALSE,NA,NA,"   Join us for the Duckies Blogging Awards tonight   pm  Quaterdeck AB Ballroom  Hilton   ISA",2015-02-19 07:25:18,5
"4317","RT @MeeraSabaratnam: Worse salaries, citations, evaluations, &amp; harassment, exclusion, disrespect: come talk IR #everydaysexism TA29 #ISA201…",FALSE,0,NA,2015-02-19 13:24:57,FALSE,NA,"568400850340724736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ATRWibben",6,TRUE,FALSE,NA,NA,"   Worse salaries  citations  evaluations   harassment  exclusion  disrespect  come talk IR  everydaysexism TA  ISA",2015-02-19 07:24:57,6
"4318","RT @SAGECQPolitics: Join us for the Duckies Blogging Awards tonight, 7.30pm, Quaterdeck A&amp;B Ballroom, Hilton @DuckofMinerva #ISA2015",FALSE,0,NA,2015-02-19 13:24:41,FALSE,NA,"568400780299907072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DuckofMinerva",5,TRUE,FALSE,NA,NA,"   Join us for the Duckies Blogging Awards tonight   pm  Quaterdeck AB Ballroom  Hilton   ISA",2015-02-19 07:24:41,5
"4319","RT @MeeraSabaratnam: Worse salaries, citations, evaluations, &amp; harassment, exclusion, disrespect: come talk IR #everydaysexism TA29 #ISA201…",FALSE,0,NA,2015-02-19 13:24:23,FALSE,NA,"568400708514516992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GKBhambra",6,TRUE,FALSE,NA,NA,"   Worse salaries  citations  evaluations   harassment  exclusion  disrespect  come talk IR  everydaysexism TA  ISA",2015-02-19 07:24:23,6
"4320","#EuroChallenge #UCPH at #ISA2015 http://t.co/8sWO5cJWy1",FALSE,0,NA,2015-02-19 13:23:41,FALSE,NA,"568400529346461696",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BenRosamond1",0,FALSE,FALSE,NA,NA," EuroChallenge  UCPH at  ISA ",2015-02-19 07:23:41,0
"4321","Not enough wifi to tweet properly @ #isa2015 but already some vg panels on transitional justice and images/popular culture in world politics",FALSE,2,NA,2015-02-19 13:23:34,FALSE,NA,"568400500846161920",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","richmondbridge",0,FALSE,FALSE,NA,NA,"Not enough wifi to tweet properly    isa but already some vg panels on transitional justice and images popular culture in world politics",2015-02-19 07:23:34,2
"4322","RT @MadelineCarr: Great #STAIR panel kicks off #ISA2015 with @Pacioz Chris Reus Smit @Joe_Nye Barry Buzan and Dan Deudney @InterpolAber htt…",FALSE,0,NA,2015-02-19 13:22:23,FALSE,NA,"568400204216578048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IngaUlnicane",3,TRUE,FALSE,NA,NA,"   Great  STAIR panel kicks off  ISA with  Chris Reus Smit  Barry Buzan and Dan Deudney  htt",2015-02-19 07:22:23,3
"4323","@rustyrockets just heading for a conference panel on ""Russell Brand and international relations"" at #ISA2015. Give us an RT? Ta.",FALSE,0,"rustyrockets",2015-02-19 13:22:08,FALSE,NA,"568400138349240320","19562228","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tormeysimon",0,FALSE,FALSE,NA,NA," just heading for a conference panel on  Russell Brand and international relations  at  ISA  Give us an   Ta ",2015-02-19 07:22:08,0
"4324","A lot of hard choices to make @ #ISA2015 with 1000+ great sessions http://t.co/ChpTfeIsgt",FALSE,0,NA,2015-02-19 13:21:50,FALSE,NA,"568400065137664000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IngaUlnicane",0,FALSE,FALSE,NA,NA,"A lot of hard choices to make    ISA with   great sessions ",2015-02-19 07:21:50,0
"4325","Thursday afternoon FTGS #ISA2015 panels are: #TC15, #TC16, #TC72, #TD33, #TD52, #TD57 Full details at http://t.co/L9Xf6WcLxG",FALSE,1,NA,2015-02-19 13:20:04,FALSE,NA,"568399618377011201",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ftgs_isa",0,FALSE,FALSE,NA,NA,"Thursday afternoon FTGS  ISA panels are   TC   TC   TC   TD   TD   TD Full details at ",2015-02-19 07:20:04,1
"4326","RT @AdamDavidMorton: At #ISA2015 you might like to read Martijn Konings' post on *What is Constructivism For?* http://t.co/riUB36MlCf @torm…",FALSE,0,NA,2015-02-19 13:19:57,FALSE,NA,"568399592204726272",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tormeysimon",1,TRUE,FALSE,NA,NA,"   At  ISA you might like to read Martijn Konings  post on  What is Constructivism For   ",2015-02-19 07:19:57,1
"4327","RT @Jamiejhagen: Fact: The life expectancy of a #trans woman of color living in New Orleans is 35. @YouthBreakOUT is working to change this…",FALSE,0,NA,2015-02-19 13:19:33,FALSE,NA,"568399489188425728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WIFP",16,TRUE,FALSE,NA,NA,"   Fact  The life expectancy of a  trans woman of color living in New Orleans is    is working to change this",2015-02-19 07:19:33,16
"4328","RT @AmitavAcharya: TRIP-Teaching, Research and Int Policy- Survey (76.6% agree IR is Western dominated field) at https://t.co/8fqMMC6rJ8 #I…",FALSE,0,NA,2015-02-19 13:19:21,FALSE,NA,"568399439611756544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicole_desilva",18,TRUE,FALSE,NA,NA,"   TRIP Teaching  Research and Int Policy  Survey     agree IR is Western dominated field  at ",2015-02-19 07:19:21,18
"4329","Working hard on discussant notes, while taking selfies in the cafe. #ISA2015 http://t.co/n0zxqAi2xr",FALSE,0,NA,2015-02-19 13:19:03,FALSE,NA,"568399365913468929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Prof_Henshaw",0,FALSE,FALSE,NA,NA,"Working hard on discussant notes  while taking selfies in the cafe   ISA ",2015-02-19 07:19:03,0
"4331","RT @OUPAcademic: A conference and city guide to #ISA2015 in New Orleans http://t.co/McKQqTBW0U @isanet",FALSE,0,NA,2015-02-19 13:17:17,FALSE,NA,"568398919652278272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NKuhrt",9,TRUE,FALSE,NA,NA,"   A conference and city guide to  ISA in New Orleans ",2015-02-19 07:17:17,9
"4332","@mayer_iras @Usherwood @m_huotari I'll definitely try to make it - looks great! #ISA2015",FALSE,0,"mayer_iras",2015-02-19 13:17:14,FALSE,"568384034780389376","568398907757064194","2307205771","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadelineCarr",0,FALSE,FALSE,NA,NA,"   I ll definitely try to make it   looks great   ISA",2015-02-19 07:17:14,0
"4333","RT @MeeraSabaratnam: Worse salaries, citations, evaluations, &amp; harassment, exclusion, disrespect: come talk IR #everydaysexism TA29 #ISA201…",FALSE,0,NA,2015-02-19 13:17:03,FALSE,NA,"568398859468038145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linda_Ahall",6,TRUE,FALSE,NA,NA,"   Worse salaries  citations  evaluations   harassment  exclusion  disrespect  come talk IR  everydaysexism TA  ISA",2015-02-19 07:17:03,6
"4334","RT @MRichterMontpet: #ISA2015 Grab lunch/dinner where the locals eat? Chck out Dreamy Weenies #halal #kosher #vegan http://t.co/bhuTVNbwZC …",FALSE,0,NA,2015-02-19 13:15:59,FALSE,NA,"568398594257997824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linda_Ahall",3,TRUE,FALSE,NA,NA,"    ISA Grab lunch dinner where the locals eat  Chck out Dreamy Weenies  halal  kosher  vegan ",2015-02-19 07:15:59,3
"4335","Good morning! Thursday morning FTGS #ISA2015 panels: #TA11, #TA29, #TA30, #TA38, #TA48, #TA50, #TB50. Details http://t.co/L9Xf6WcLxG",FALSE,1,NA,2015-02-19 13:15:11,FALSE,NA,"568398393472475137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ftgs_isa",0,FALSE,FALSE,NA,NA,"Good morning  Thursday morning FTGS  ISA panels   TA   TA   TA   TA   TA   TA   TB  Details ",2015-02-19 07:15:11,1
"4336","Great #STAIR panel kicks off #ISA2015 with @Pacioz Chris Reus Smit @Joe_Nye Barry Buzan and Dan Deudney @InterpolAber http://t.co/RaljG0NVm7",FALSE,1,NA,2015-02-19 13:14:45,FALSE,NA,"568398283082567680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadelineCarr",3,FALSE,FALSE,NA,NA,"Great  STAIR panel kicks off  ISA with  Chris Reus Smit  Barry Buzan and Dan Deudney  ",2015-02-19 07:14:45,4
"4337","Great #STAIR panel to kick off #ISA2015 with @Pacioz, Chris Reus Smit, @Joe_Nye, Barry Buzan and Dan Deudney - tech and IR. @InterpolAber",FALSE,2,NA,2015-02-19 13:12:05,FALSE,NA,"568397612253970432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MadelineCarr",1,FALSE,FALSE,NA,NA,"Great  STAIR panel to kick off  ISA with   Chris Reus Smit    Barry Buzan and Dan Deudney   tech and IR  ",2015-02-19 07:12:05,3
"4338","RT @MeeraSabaratnam: Worse salaries, citations, evaluations, &amp; harassment, exclusion, disrespect: come talk IR #everydaysexism TA29 #ISA201…",FALSE,0,NA,2015-02-19 13:11:39,FALSE,NA,"568397500664516608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maia_pal",6,TRUE,FALSE,NA,NA,"   Worse salaries  citations  evaluations   harassment  exclusion  disrespect  come talk IR  everydaysexism TA  ISA",2015-02-19 07:11:39,6
"4339","RT @MRichterMontpet: #ISA2015 Grab lunch/dinner where the locals eat? Chck out Dreamy Weenies #halal #kosher #vegan http://t.co/bhuTVNbwZC …",FALSE,0,NA,2015-02-19 13:11:36,FALSE,NA,"568397489101000704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amandachisholm5",3,TRUE,FALSE,NA,NA,"    ISA Grab lunch dinner where the locals eat  Chck out Dreamy Weenies  halal  kosher  vegan ",2015-02-19 07:11:36,3
"4340","#ISA2015 Grab lunch/dinner where the locals eat? Chck out Dreamy Weenies #halal #kosher #vegan http://t.co/bhuTVNbwZC http://t.co/Vwnl441XHx",FALSE,8,NA,2015-02-19 13:10:09,FALSE,NA,"568397125085585408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MRichterMontpet",3,FALSE,FALSE,NA,NA," ISA Grab lunch dinner where the locals eat  Chck out Dreamy Weenies  halal  kosher  vegan ",2015-02-19 07:10:09,11
"4341","RT @ftgs_isa: Thursday afternoon FTGS panel: #TD33: Making Sense of Emotions, Politics and War, 4:00pm, Grand Salon 18, Hilton
 #ISA2015",FALSE,0,NA,2015-02-19 13:09:41,FALSE,NA,"568397007586349056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linda_Ahall",2,TRUE,FALSE,NA,NA,"   Thursday afternoon FTGS panel   TD  Making Sense of Emotions  Politics and War   pm  Grand Salon   Hilton  ISA",2015-02-19 07:09:41,2
"4342","Today looking forward to papers on IR theory and everyday action in peacebuilding and film on anti-drone activism in NY #ISA2015",FALSE,1,NA,2015-02-19 13:09:24,FALSE,NA,"568396937797332992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","SCID2012",0,FALSE,FALSE,NA,NA,"Today looking forward to papers on IR theory and everyday action in peacebuilding and film on anti drone activism in NY  ISA",2015-02-19 07:09:24,1
"4343","RT @susannahast: If you want to hear songs of war experience come to Grand Salon 18 at 4pm to our panel on emotions. #ISA2015",FALSE,0,NA,2015-02-19 13:09:00,FALSE,NA,"568396833510129664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linda_Ahall",1,TRUE,FALSE,NA,NA,"   If you want to hear songs of war experience come to Grand Salon  at pm to our panel on emotions   ISA",2015-02-19 07:09:00,1
"4344","RT @swatipash: #ISA2015 best moments: Meeting familiar faces n long lost friends in corridors, lobby, elevators n toilets! Places of real c…",FALSE,0,NA,2015-02-19 13:08:38,FALSE,NA,"568396741734608896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Linda_Ahall",3,TRUE,FALSE,NA,NA,"    ISA best moments  Meeting familiar faces n long lost friends in corridors  lobby  elevators n toilets  Places of real c",2015-02-19 07:08:38,3
